time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/std,train/explained_variance,train/approx_kl,train/loss,train/policy_gradient_loss,rollout/ep_len_mean,train/n_updates,rollout/ep_rew_mean,train/learning_rate
1085440,530,261,4157,0.0010940179356111912,0.2,0.072021484375,-2.3914137333631516,0.7994030714035034,0.6037856340408325,0.006231661,-0.03727564215660095,-0.005526423090486787,2855.11,5290,-1136.25668942,0.0001
1087488,531,261,4165,0.001182022898865398,0.2,0.122021484375,-2.389225333929062,0.7991540431976318,0.7007068991661072,0.010110655,-0.038683585822582245,-0.010515743910218589,2855.11,5300,-1136.25668942,0.0001
1089536,532,261,4172,0.0001677219270277419,0.2,0.108935546875,-2.3895281672477724,0.7995187044143677,-2.084893226623535,0.006984404,-0.046898044645786285,-0.008569485147017986,2855.11,5310,-1127.8373217999997,0.0001
1091584,533,261,4180,0.004499524256971199,0.2,0.068994140625,-2.387461099028587,0.797094464302063,0.8675925135612488,0.007925298,-0.026179717853665352,-0.005861497879959643,2855.11,5320,-1134.4959691999998,0.0001
1093632,534,261,4188,0.005575664414209314,0.2,0.031689453125,-2.3845888048410417,0.7980225086212158,0.9484866857528687,0.00407979,-0.024849852547049522,-0.004334030894096941,2855.11,5330,-1116.4589945,0.0001
1095680,535,261,4196,0.0014892984101607,0.2,0.177783203125,-2.385987877845764,0.7982235550880432,-0.02186727523803711,0.013109342,-0.0401773639023304,-0.015196943539194763,2855.11,5340,-1116.4589945,0.0001
1097728,536,261,4203,0.0005769960738689406,0.2,0.035986328125,-2.3847551584243774,0.7964580059051514,0.44122314453125,0.004141379,-0.028469890356063843,-0.004067365126684308,2855.11,5350,-1069.3543671999998,0.0001
1099776,537,261,4211,0.0017835508951975498,0.2,0.058447265625,-2.3813895910978315,0.7960354089736938,0.9805489182472229,0.0076464345,-0.014492565765976906,-0.005541564879240468,2884.92,5360,-1091.3246948699998,0.0001
1101824,538,261,4219,0.0016666059360431972,0.2,0.0373046875,-2.381932833790779,0.7969934344291687,0.8374662399291992,0.0050374717,-0.028613748028874397,-0.004889460024423897,2884.92,5370,-1091.3246948699998,0.0001
1103872,539,261,4227,0.0013401255004282576,0.2,0.1310546875,-2.3819659024477007,0.795204758644104,-1.4099781513214111,0.010233319,-0.029926283285021782,-0.010522563621634617,2902.78,5380,-1115.7792630599997,0.0001
1105920,540,261,4235,0.0018030928462394514,0.2,0.022509765625,-2.38223714530468,0.7985750436782837,0.8519288301467896,0.0029787505,-0.035220567137002945,-0.004624053341831314,2902.78,5390,-1125.34810539,0.0001
1107968,541,261,4243,0.0005808572692330927,0.2,0.014453125,-2.389155462384224,0.7992318868637085,0.9732703566551208,0.003314911,-0.0366041362285614,-0.0032021188468206673,2902.78,5400,-1125.34810539,0.0001
1110016,542,261,4251,0.0002398866505245678,0.2,0.01796875,-2.387787717580795,0.7981974482536316,0.3906523585319519,0.0048097824,-0.03357422351837158,-0.0036764411663170902,2926.17,5410,-1130.40652182,0.0001
1112064,543,261,4260,0.0008304982526169624,0.2,0.059521484375,-2.3806450098752974,0.7933611273765564,0.9688130617141724,0.006034917,-0.034822721034288406,-0.008281214366434142,2926.17,5420,-1130.5420518500002,0.0001
1114112,544,260,4268,0.0021914098331762945,0.2,0.04140625,-2.3704382449388506,0.7904057502746582,0.687589168548584,0.0066133644,-0.02871023863554001,-0.004636231713811867,2926.17,5430,-1130.5420518500002,0.0001
1116160,545,260,4276,0.0006737202202202752,0.2,0.110302734375,-2.3645387530326842,0.7886272072792053,-1.4412736892700195,0.0077214697,-0.025240840390324593,-0.0106135870621074,2926.17,5440,-1087.5635499999999,0.0001
1118208,546,260,4284,0.0012585407490405486,0.2,0.05361328125,-2.3607802271842955,0.7874584794044495,0.37708544731140137,0.005791289,-0.0359087698161602,-0.005360895924968645,2926.17,5450,-1092.86068779,0.0001
1120256,547,261,4292,0.004171367072558496,0.2,0.00458984375,-2.362362116575241,0.7906557321548462,0.9134596586227417,0.0017263901,-0.02566273882985115,-0.0020580825104843823,2926.17,5460,-1092.86068779,0.0001
1122304,548,261,4299,0.008149985646014102,0.2,0.068701171875,-2.3666260331869124,0.789616584777832,0.8536327481269836,0.0062962165,-0.03498134762048721,-0.005395635095192119,2926.17,5470,-1123.00063127,0.0001
1124352,549,261,4307,0.009858416495262645,0.2,0.070556640625,-2.3652177840471267,0.7908650636672974,-0.5168062448501587,0.00643819,-0.032597385346889496,-0.008835311842267402,2926.17,5480,-1095.2875443100002,0.0001
1126400,550,261,4315,0.006380529847228899,0.2,0.06337890625,-2.37045279443264,0.7931195497512817,0.6062107682228088,0.0075703803,-0.026388101279735565,-0.0070706195139791815,2926.17,5490,-1095.2875443100002,0.0001
1128448,551,261,4323,0.0006251892631553346,0.2,0.064697265625,-2.3758195728063582,0.7950447797775269,0.21700578927993774,0.0058432827,-0.03889734670519829,-0.007593874976737425,2926.17,5500,-1084.21728744,0.0001
1130496,552,260,4331,0.0040675983946130145,0.2,0.056689453125,-2.377795070409775,0.7941226959228516,-0.3310288190841675,0.0060287416,-0.025297870859503746,-0.004262632521567866,2926.17,5510,-1116.6431840100001,0.0001
1132544,553,260,4339,0.0022254593000980093,0.2,0.02470703125,-2.374547004699707,0.7928602695465088,0.7641716599464417,0.0036257622,-0.02245093509554863,-0.004533351174904965,2926.17,5520,-1109.0032220900002,0.0001
1134592,554,260,4347,0.00045768319941998927,0.2,0.066015625,-2.3725044250488283,0.7928413152694702,0.9388740062713623,0.0054691173,-0.02748515084385872,-0.008371832047123462,2926.17,5530,-1109.0032220900002,0.0001
1136640,555,260,4354,0.0013864771695807575,0.2,0.02451171875,-2.370482075214386,0.7912284135818481,-1.257401466369629,0.0033029034,-0.03244243189692497,-0.004737568396376446,2926.17,5540,-1123.09255452,0.0001
1138688,556,261,4362,0.001160145788162481,0.2,0.05732421875,-2.368221414089203,0.7910130023956299,-0.15372073650360107,0.006512483,-0.03536558896303177,-0.008526574252755381,2956.12,5550,-1133.02173872,0.0001
1140736,557,261,4370,0.0011547234673344065,0.2,0.038525390625,-2.3670713365077973,0.7900815010070801,0.708310067653656,0.004018308,-0.03819141536951065,-0.006487750430824235,2956.12,5560,-1133.02173872,0.0001
1142784,558,261,4378,0.0012014434305456234,0.2,0.0517578125,-2.3632992535829542,0.788506269454956,0.7055723667144775,0.005837449,-0.039186496287584305,-0.005509892906411551,2956.12,5570,-1132.06985708,0.0001
1144832,559,261,4385,0.0017667933338088916,0.2,0.024267578125,-2.3604519069194794,0.7875802516937256,-0.29062747955322266,0.0041200845,-0.029467830434441566,-0.004303113941568881,2956.12,5580,-1127.93567132,0.0001
1146880,560,261,4393,0.0015237886778777464,0.2,0.077197265625,-2.355468064546585,0.7843877077102661,0.8848161697387695,0.008198501,-0.0325106605887413,-0.006640564472763799,2956.12,5590,-1127.93567132,0.0001
1148928,561,261,4401,0.0007115268850611756,0.2,0.11337890625,-2.35033532679081,0.7845139503479004,0.4951469898223877,0.0096640475,-0.03976242616772652,-0.009000335354357958,2956.12,5600,-1141.71990585,0.0001
1150976,562,261,4409,0.002472685739849112,0.2,0.0466796875,-2.354398861527443,0.7870967388153076,-0.5864863395690918,0.0053467574,-0.03060021623969078,-0.0048059967288281765,2956.12,5610,-1180.33887667,0.0001
1153024,563,261,4417,0.003927244505757699,0.2,0.008056640625,-2.3579059302806855,0.7868642807006836,-1.3793177604675293,0.003210323,-0.031314507126808167,-0.0027447963890153914,2956.12,5620,-1180.33887667,0.0001
1155072,564,261,4425,0.0003299299052741844,0.2,0.03740234375,-2.3540746569633484,0.7844702005386353,0.37101054191589355,0.0051018554,-0.033115681260824203,-0.005775667045963928,2956.12,5630,-1202.30706391,0.0001
1157120,565,261,4433,0.0023671833572734614,0.2,0.03662109375,-2.350553721189499,0.7841285467147827,0.49010616540908813,0.0047906083,-0.03591882437467575,-0.005288544989889487,2956.12,5640,-1199.7800423,0.0001
1159168,566,260,4441,0.0040003632886509875,0.2,0.0091796875,-2.351161631941795,0.7857838869094849,0.5412216782569885,0.0017174671,-0.025457285344600677,-0.003149090535589494,2956.12,5650,-1199.7800423,0.0001
1161216,567,261,4449,0.0025485191497864436,0.2,0.10400390625,-2.351878985762596,0.7836534976959229,0.21600061655044556,0.008785887,-0.04316172003746033,-0.012773725774604828,2956.12,5660,-1255.6069526600002,0.0001
1163264,568,261,4456,0.011005486853537149,0.2,0.028076171875,-2.344701421260834,0.7803876399993896,0.6021562814712524,0.0055052014,-0.01599550060927868,-0.005072587681934237,2956.12,5670,-1285.36395521,0.0001
1165312,569,261,4464,0.008519470412284135,0.2,0.01826171875,-2.3392945379018784,0.7799872159957886,0.9437665939331055,0.0036275135,-0.022763511165976524,-0.003701328550232574,2956.12,5680,-1285.36395521,0.0001
1167360,570,261,4472,0.00037824962455488274,0.2,0.017724609375,-2.3355364322662355,0.7771045565605164,-6.298603057861328,0.00379175,-0.03708095848560333,-0.0040133892209269105,2956.12,5690,-1301.6514074200002,0.0001
1169408,571,261,4479,0.0012483703478210373,0.2,0.053076171875,-2.330144169926643,0.7763457298278809,0.8259634375572205,0.0064037866,-0.033610615879297256,-0.00679143417510204,2956.12,5700,-1293.2455826900002,0.0001
1171456,572,261,4487,0.00479202859569341,0.2,0.049755859375,-2.3301702797412873,0.7770748138427734,0.8446395397186279,0.0069821556,-0.03284236788749695,-0.004860627400921658,2956.12,5710,-1293.2455826900002,0.0001
1173504,573,261,4496,0.0006725570696289651,0.2,0.093603515625,-2.33036168217659,0.7760714888572693,-0.3116726875305176,0.008146476,-0.03538498654961586,-0.010740685171913355,2979.88,5720,-1270.1280518,0.0001
1175552,574,260,4504,0.0028224050329299644,0.2,0.04638671875,-2.3278373926877975,0.7749940156936646,0.8884156346321106,0.0056447294,-0.031567953526973724,-0.007209825798054226,2979.88,5730,-1238.31160333,0.0001
1177600,575,260,4512,0.005096521636733087,0.2,0.104638671875,-2.327417552471161,0.7760578393936157,0.93500155210495,0.008908023,-0.043835148215293884,-0.009365264110965655,2979.88,5740,-1231.2123960600002,0.0001
1179648,576,260,4520,0.0010821256535564316,0.2,0.0328125,-2.328659275174141,0.775261640548706,0.4258207678794861,0.0049757706,-0.023028980940580368,-0.005514503171434626,2979.88,5750,-1231.2123960600002,0.0001
1181696,577,260,4528,0.00032118620383698727,0.2,0.067333984375,-2.322026202082634,0.7711434364318848,-2.3562068939208984,0.0066813007,-0.04059157148003578,-0.008409867863520049,2979.88,5760,-1127.9941847999999,0.0001
1183744,578,260,4536,0.0007773321045533521,0.2,0.0220703125,-2.313921666145325,0.7697099447250366,0.3328326940536499,0.0036470788,-0.027429744601249695,-0.004652048149728217,2979.88,5770,-1125.8496023,0.0001
1185792,579,260,4544,0.0031643718772102146,0.2,0.013525390625,-2.312554308772087,0.7702535390853882,0.8483388423919678,0.0030623528,-0.01649337448179722,-0.0045005088730249556,2979.88,5780,-1125.8496023,0.0001
1187840,580,260,4552,0.0009238130362064112,0.2,0.051513671875,-2.314777320623398,0.7710168361663818,0.3819674849510193,0.0055612875,-0.03166666626930237,-0.005435669192229398,2979.88,5790,-1138.72951274,0.0001
1189888,581,260,4560,0.006087234884034842,0.2,0.01708984375,-2.315026679635048,0.7701926231384277,-0.7632561922073364,0.0046235397,-0.031197693198919296,-0.006181896908674389,2952.38,5800,-1126.0643920999998,0.0001
1191936,582,260,4568,0.006464659170887899,0.2,0.025537109375,-2.3124862015247345,0.7692949771881104,0.06431221961975098,0.0056991917,-0.033524561673402786,-0.006609376188134774,2952.38,5810,-1126.0643920999998,0.0001
1193984,583,260,4576,0.0016409443291195203,0.2,0.115185546875,-2.31245733499527,0.7705854177474976,-2.1477530002593994,0.008897516,-0.03400986269116402,-0.01009529103175737,2952.38,5820,-1120.60778187,0.0001
1196032,584,260,4584,0.0016186065397050698,0.2,0.0349609375,-2.3166445016860964,0.7721925973892212,0.8224062919616699,0.005225028,-0.031980980187654495,-0.007930803496856242,2952.38,5830,-1125.5988105,0.0001
1198080,585,260,4592,0.0035641608163132334,0.2,0.025146484375,-2.316396600008011,0.7702686786651611,0.6104015111923218,0.0039135683,-0.0234250258654356,-0.0037066520540975033,2952.38,5840,-1125.5988105,0.0001
1200128,586,260,4600,0.010576243945979513,0.2,0.077783203125,-2.3138512641191484,0.7710450887680054,0.3798564672470093,0.006624302,-0.030117971822619438,-0.007095774231129326,2952.38,5850,-1210.8470040600002,0.0001
1202176,587,260,4608,0.007292471831897273,0.2,0.0384765625,-2.313202068209648,0.7685729265213013,0.958560049533844,0.004854669,-0.027438722550868988,-0.0058913525062962435,2952.38,5860,-1198.19266747,0.0001
1204224,588,260,4616,0.002498451145947911,0.2,0.0353515625,-2.30593897998333,0.7662688493728638,-2.226792573928833,0.0046621813,-0.041717901825904846,-0.006706155766732991,2952.38,5870,-1198.19266747,0.0001
1206272,589,260,4625,0.00048487637704965893,0.2,0.0490234375,-2.2994457572698592,0.763327956199646,-2.247408390045166,0.0053837057,-0.031233100220561028,-0.00475624953978695,2952.38,5880,-1133.6790282400002,0.0001
1208320,590,260,4633,0.004019854354555719,0.2,0.065380859375,-2.293894535303116,0.7622657418251038,0.9306018948554993,0.0065751895,-0.033530738204717636,-0.009389963827561586,2952.38,5890,-1126.2364697,0.0001
1210368,591,260,4642,0.004244682085118257,0.2,0.02705078125,-2.2930575728416445,0.7622294425964355,0.897335946559906,0.0051345006,-0.03076985292136669,-0.00498342058272101,2952.38,5900,-1126.2364697,0.0001
1212416,592,260,4650,0.00015022382185634343,0.2,0.0359375,-2.287515750527382,0.7579708099365234,-3.62479305267334,0.0045389347,-0.029054269194602966,-0.004033840767806396,2952.38,5910,-1120.1532744600001,0.0001
1214464,593,260,4659,0.00224737188545987,0.2,0.091650390625,-2.2823387712240217,0.7590481638908386,0.8696157336235046,0.0075140074,-0.03716278448700905,-0.008416801664861851,2952.38,5920,-1103.62365074,0.0001
1216512,594,260,4667,0.002442051121761324,0.2,0.024462890625,-2.283573514223099,0.7574765086174011,0.8917669057846069,0.003371324,-0.036141879856586456,-0.0063799119205214085,2952.38,5930,-1103.62365074,0.0001
1218560,595,260,4676,0.0005441343846541713,0.2,0.022119140625,-2.276683768630028,0.7547534704208374,-1.2699663639068604,0.0038520843,-0.03602870553731918,-0.003090529126347974,2952.38,5940,-1102.9289626300001,0.0001
1220608,596,260,4684,0.002267892504460178,0.2,0.100048828125,-2.273830610513687,0.7550289034843445,-0.2564610242843628,0.008736469,-0.0397891104221344,-0.008014659991022199,2952.38,5950,-1117.98256682,0.0001
1222656,597,260,4693,0.0021151979875867256,0.2,0.035986328125,-2.2724507063627244,0.7533234357833862,0.0709080696105957,0.005404872,-0.03115810826420784,-0.006206328788539395,2952.38,5960,-1117.98256682,0.0001
1224704,598,260,4701,0.0017966208080906654,0.2,0.07412109375,-2.2691221058368685,0.753121018409729,-0.9982669353485107,0.005528434,-0.0328049510717392,-0.007732192002004012,2952.38,5970,-1146.4841236600003,0.0001
1226752,599,260,4710,0.002477496856590733,0.2,0.031884765625,-2.2695741027593614,0.7534064054489136,0.5315424203872681,0.004521218,-0.021765587851405144,-0.007500895229168236,2952.38,5980,-1150.03183451,0.0001
1228800,600,260,4718,0.00146648088702932,0.2,0.016064453125,-2.273536315560341,0.75633704662323,-3.831216335296631,0.0037023604,-0.03383776545524597,-0.003901687526376918,2952.38,5990,-1168.0408020900002,0.0001
1230848,601,260,4726,0.0028677424263150895,0.2,0.087109375,-2.279215469956398,0.7572886943817139,-6.078604221343994,0.008278653,-0.030657492578029633,-0.003410097933374345,2952.38,6000,-1168.0408020900002,0.0001
1232896,602,260,4734,0.01588741631421726,0.2,0.0623046875,-2.280799162387848,0.7576663494110107,0.49361658096313477,0.008091835,-0.03545096516609192,-0.01039690534817055,2952.38,6010,-1227.7443025500002,0.0001
1234944,603,260,4742,0.006592848201398738,0.2,0.026611328125,-2.281206926703453,0.7577724456787109,0.8438523411750793,0.004054644,-0.027914009988307953,-0.0036379981320351362,2952.38,6020,-1250.4577587499998,0.0001
1236992,604,260,4750,0.001645169168477878,0.2,0.060107421875,-2.2804193675518034,0.7564646601676941,0.02974623441696167,0.0063866084,-0.030765220522880554,-0.005864863382885233,2952.38,6030,-1250.4577587499998,0.0001
1239040,605,260,4758,0.003073199106438551,0.2,0.11943359375,-2.279044160246849,0.7575308680534363,-3.335002899169922,0.00878627,-0.03556870296597481,-0.008889789960812777,2952.38,6040,-1248.0782579599997,0.0001
1241088,606,260,4767,0.001572641085658688,0.2,0.030908203125,-2.279718500375748,0.7565135955810547,0.8492921590805054,0.004586229,-0.028341297060251236,-0.0038735558977350593,2952.38,6050,-1272.73236866,0.0001
1243136,607,260,4775,0.003422442487499211,0.2,0.05224609375,-2.278148314356804,0.7565281391143799,0.37177252769470215,0.005468388,-0.031031396239995956,-0.0033664514718111604,2952.38,6060,-1272.73236866,0.0001
1245184,608,260,4783,0.0021080255290144125,0.2,0.127294921875,-2.27700622677803,0.7553897500038147,0.5562695264816284,0.010067232,-0.034926604479551315,-0.012155999010428787,2952.38,6070,-1292.2751879399998,0.0001
1247232,609,260,4791,0.002408714759803843,0.2,0.024609375,-2.277694010734558,0.7580016851425171,0.4442540407180786,0.0044634654,-0.03214582800865173,-0.00523038437240757,2952.38,6080,-1296.29389913,0.0001
1249280,610,260,4799,0.0036047208806849083,0.2,0.011572265625,-2.2828668475151064,0.758658766746521,0.4681846499443054,0.0030399945,-0.027593323960900307,-0.005360488983569667,2952.38,6090,-1296.29389913,0.0001
1251328,611,260,4808,0.0012402082124026493,0.2,0.122216796875,-2.2815504372119904,0.756621241569519,-1.4782984256744385,0.008857663,-0.03717270493507385,-0.01213272869354114,2952.38,6100,-1298.91115487,0.0001
1253376,612,260,4817,0.002200342326250393,0.2,0.009326171875,-2.2785204708576203,0.7569197416305542,-0.21240592002868652,0.0034689954,-0.033534225076436996,-0.004594857932534069,2952.38,6110,-1310.1210995000001,0.0001
1255424,613,260,4825,0.0017454522698244546,0.2,0.05,-2.2796899676322937,0.7570692300796509,0.902744472026825,0.005050349,-0.031280312687158585,-0.005640900408616289,2952.38,6120,-1310.1210995000001,0.0001
1257472,614,260,4834,0.0010400540959381033,0.2,0.0369140625,-2.278495490550995,0.756227970123291,0.6944750547409058,0.0057785795,-0.01986044831573963,-0.005048847949365154,2952.38,6130,-1317.86264309,0.0001
1259520,615,260,4842,0.0046887566670193335,0.2,0.024072265625,-2.277356481552124,0.7563873529434204,0.6544150114059448,0.0038804482,-0.03597962483763695,-0.004440543652162887,2952.38,6140,-1335.9242704399999,0.0001
1261568,616,260,4850,0.0039886812955955975,0.2,0.024853515625,-2.2812063485383987,0.7596336603164673,0.884575366973877,0.0035041359,-0.027567250654101372,-0.005646322277607396,2952.38,6150,-1335.9242704399999,0.0001
1263616,617,260,4858,0.0010583563303953269,0.2,0.092236328125,-2.286777213215828,0.7598978281021118,0.5279810428619385,0.008408966,-0.043616849929094315,-0.009886916022514925,2952.38,6160,-1344.3806629899998,0.0001
1265664,618,260,4866,0.0013231957862444687,0.2,0.061669921875,-2.2865429639816286,0.7594769597053528,0.639680802822113,0.0060699442,-0.02651684172451496,-0.005397219030419365,2952.38,6170,-1336.1120893999998,0.0001
1267712,619,260,4875,0.0019500946989865042,0.2,0.03330078125,-2.2854975670576096,0.7593251466751099,0.9102084636688232,0.0048748474,-0.02728760614991188,-0.008238120301393792,2952.38,6180,-1336.1120893999998,0.0001
1269760,620,259,4883,0.0006839337675046409,0.2,0.07587890625,-2.2862833082675933,0.7606414556503296,-1.1653916835784912,0.0066433586,-0.03056904673576355,-0.006535782178980298,2952.38,6190,-1336.9463715599998,0.0001
1271808,621,259,4892,0.0016895980035769754,0.2,0.027294921875,-2.2876944094896317,0.759519100189209,0.8436827063560486,0.003926358,-0.041874971240758896,-0.007263266562949866,2952.38,6200,-1331.8545241900001,0.0001
1273856,622,259,4900,0.0026461944959009997,0.2,0.05703125,-2.2848169773817064,0.7590010166168213,0.9176821112632751,0.00581635,-0.019427727907896042,-0.005663925019325689,2952.38,6210,-1358.4852710799998,0.0001
1275904,623,259,4909,0.001792543620831566,0.2,0.010400390625,-2.283141869306564,0.7576570510864258,0.30604302883148193,0.0030425761,-0.031100213527679443,-0.0033499146200483667,2952.38,6220,-1358.4852710799998,0.0001
1277952,624,259,4917,0.00037482533898582917,0.2,0.021630859375,-2.279359844326973,0.7562588453292847,0.8433647751808167,0.0039504664,-0.024073118343949318,-0.004046305888914503,2928.33,6230,-1370.6345123899998,0.0001
1280000,625,259,4926,0.015972986043198033,0.2,0.020556640625,-2.28051435649395,0.7589324712753296,0.6907809376716614,0.0034886708,-0.021496959030628204,-0.004501274402718991,2928.33,6240,-1370.6345123899998,0.0001
1282048,626,259,4934,0.0003663586578113609,0.2,0.112841796875,-2.286755496263504,0.7606493830680847,-0.5294183492660522,0.010241518,-0.02660515159368515,-0.008220403312589043,2928.33,6250,-1360.51395462,0.0001
1284096,627,259,4942,0.0027197566749237014,0.2,0.029248046875,-2.2881644308567046,0.7593873739242554,0.8977190852165222,0.004350094,-0.01767665334045887,-0.0035400278837187217,2928.33,6260,-1361.44613201,0.0001
1286144,628,259,4951,0.0017801034606236498,0.2,0.03564453125,-2.2882230281829834,0.7616828680038452,0.5768345594406128,0.0047074994,-0.03177843615412712,-0.006284622426028364,2928.33,6270,-1361.44613201,0.0001
1288192,629,259,4960,0.0006084749016736169,0.2,0.05791015625,-2.291518250107765,0.7612379789352417,-0.37253594398498535,0.0055421293,-0.040453292429447174,-0.0071047301986254755,2928.33,6280,-1372.2240683899997,0.0001
1290240,630,259,4968,0.002803349799796706,0.2,0.019287109375,-2.2899989902973177,0.7605988383293152,0.8720068335533142,0.004202716,-0.03496712073683739,-0.004212761030066759,2928.33,6290,-1408.18491752,0.0001
1292288,631,259,4976,0.004501898784656078,0.2,0.024755859375,-2.287749147415161,0.7601065635681152,0.41430848836898804,0.004534491,-0.013689940795302391,-0.003863736915809568,2928.33,6300,-1408.18491752,0.0001
1294336,632,259,4984,0.0007053045821521664,0.2,0.002783203125,-2.2864504516124726,0.7593789100646973,-3.589560031890869,0.0019264299,-0.03236470744013786,-0.001877506441087462,2928.33,6310,-1393.50398435,0.0001
1296384,633,259,4992,0.004403887000080431,0.2,0.046533203125,-2.2876581102609634,0.7615594863891602,0.5138581991195679,0.005430851,-0.027302192524075508,-0.005706212556106038,2928.33,6320,-1389.32463278,0.0001
1298432,634,259,5000,0.004928534824284725,0.2,0.050830078125,-2.2887090533971786,0.7592301368713379,0.6667133569717407,0.005974929,-0.02488246001303196,-0.004920363027486019,2928.33,6330,-1371.16421092,0.0001
1300480,635,259,5007,0.003411307848728029,0.2,0.035302734375,-2.2865680873394014,0.7611602544784546,0.8023982048034668,0.0046486584,-0.04359027370810509,-0.003313393675489351,2894.73,6340,-1350.4710906000003,0.0001
1302528,636,259,5015,0.01331761113833636,0.2,0.09580078125,-2.2901194781064986,0.7609848976135254,0.8050180673599243,0.009107552,-0.027257602661848068,-0.008550489728804678,2894.73,6350,-1345.79035742,0.0001
1304576,637,259,5023,0.006987200476578437,0.2,0.03583984375,-2.2884604066610335,0.7601555585861206,0.30836254358291626,0.005125165,-0.030969103798270226,-0.005853841826319694,2894.73,6360,-1345.79035742,0.0001
1306624,638,259,5030,0.0025557480519637467,0.2,0.030810546875,-2.2882298797369005,0.7611608505249023,0.8359725475311279,0.0053788368,-0.020156031474471092,-0.006806298298761249,2894.73,6370,-1323.4184917199998,0.0001
1308672,639,259,5038,0.005449770936684218,0.2,0.022802734375,-2.288959378004074,0.7607131004333496,0.7926090955734253,0.004567532,-0.02399723418056965,-0.006882285350002348,2894.73,6380,-1325.6081825899998,0.0001
1310720,640,259,5046,0.003956205501162912,0.2,0.023974609375,-2.2899402916431426,0.7616000175476074,0.9638684391975403,0.0038637733,-0.02558399736881256,-0.002957949080155231,2894.73,6390,-1325.6081825899998,0.0001
1312768,641,259,5053,0.0005364861164707691,0.2,0.04873046875,-2.2852492928504944,0.7564045190811157,0.7196570634841919,0.0056718155,-0.038589563220739365,-0.006577676988672465,2894.73,6400,-1340.1549394299998,0.0001
1314816,642,259,5061,0.002436826560733607,0.2,0.03056640625,-2.272901567816734,0.7529528141021729,0.9176062345504761,0.0053218557,-0.03125981613993645,-0.004812740621855482,2894.73,6410,-1341.8660124999997,0.0001
1316864,643,259,5069,0.0020028579609061127,0.2,0.05546875,-2.265428623557091,0.7506816983222961,0.9643933773040771,0.0066861575,-0.035447098314762115,-0.0070934404095169155,2894.73,6420,-1341.8660124999997,0.0001
1318912,644,259,5076,0.0013239143227110617,0.2,0.04365234375,-2.260195478796959,0.748968243598938,-0.4674934148788452,0.0051340866,-0.031588658690452576,-0.0061737967422232035,2894.73,6430,-1341.7976521999997,0.0001
1320960,645,259,5084,0.0022989687699009665,0.2,0.04541015625,-2.2558877974748612,0.7472983598709106,0.9674268960952759,0.005673616,-0.03047833777964115,-0.0049116762063931675,2894.73,6440,-1314.5291194099998,0.0001
1323008,646,259,5092,0.001780156054883264,0.2,0.046875,-2.253217723965645,0.7471007108688354,0.9400497078895569,0.0050632656,-0.02771860733628273,-0.005227150511927903,2894.73,6450,-1313.4127485899996,0.0001
1325056,647,259,5100,0.0012285740263905608,0.2,0.04677734375,-2.25448901951313,0.7486141324043274,0.545750617980957,0.0066378787,-0.029786739498376846,-0.007118972548050806,2894.73,6460,-1313.4127485899996,0.0001
1327104,648,259,5108,0.0011856648492539535,0.2,0.05986328125,-2.2569244384765623,0.7484258413314819,0.9558979272842407,0.0077153323,-0.043345022946596146,-0.009468863060465082,2894.73,6470,-1317.8144787400001,0.0001
1329152,649,259,5116,0.0011691994270222495,0.2,0.058642578125,-2.253666689991951,0.7461973428726196,0.8366546630859375,0.0060982574,-0.024960832670331,-0.0058630079089198265,2894.73,6480,-1324.9584621200001,0.0001
1331200,650,259,5124,0.006518443152890541,0.2,0.023681640625,-2.2513405680656433,0.7474619150161743,0.6808741688728333,0.0048515154,-0.03682823106646538,-0.007139823772013188,2894.73,6490,-1324.9584621200001,0.0001
1333248,651,259,5132,0.015425647074880543,0.2,0.024560546875,-2.2566983461380006,0.7500072121620178,0.8924306631088257,0.0035316166,-0.03153252601623535,-0.004959719700855203,2894.73,6500,-1397.4188594699997,0.0001
1335296,652,259,5140,0.009074031260388438,0.2,0.021337890625,-2.261264371871948,0.7506566643714905,0.6461865305900574,0.0034732604,-0.037539951503276825,-0.004102898231940344,2894.73,6510,-1397.0322154499997,0.0001
1337344,653,259,5148,0.0013970601721666753,0.2,0.116845703125,-2.2618274122476576,0.7505807280540466,0.9383240342140198,0.008759224,-0.044720686972141266,-0.01105156806006562,2894.73,6520,-1397.0322154499997,0.0001
1339392,654,259,5157,0.0016629085133899935,0.2,0.125244140625,-2.261745053529739,0.7509668469429016,-0.19152390956878662,0.007538064,-0.0355650819838047,-0.011151733138831332,2894.73,6530,-1410.6447117099995,0.0001
1341440,655,259,5165,0.002198658675479237,0.2,0.050732421875,-2.261261057853699,0.7498462796211243,0.8631652593612671,0.0066114264,-0.034030042588710785,-0.0064278005054802636,2894.73,6540,-1407.5098912499996,0.0001
1343488,656,259,5173,0.0027368065260816366,0.2,0.026220703125,-2.258733797073364,0.7496827840805054,0.0027613043785095215,0.004334011,-0.027966003865003586,-0.005603866354795173,2894.73,6550,-1407.5098912499996,0.0001
1345536,657,259,5181,0.000667212538246531,0.2,0.028564453125,-2.2616335839033126,0.7517889738082886,0.8207036852836609,0.004883264,-0.03857081010937691,-0.003428920399164781,2894.73,6560,-1404.3513981899998,0.0001
